id,pre1,rec1,pre2,rec2,pre3,rec3,pre4,rec4,pre5,rec5,pre6,rec6,pre7,rec7,pre8,rec8,pre9,rec9,pre10,rec10,pre11,rec11,pre12,rec12,pre13,rec13,pre14,rec14,pre15,rec15,pre16,rec16,pre17,rec17,pre18,rec18,pre19,rec19,pre20,rec20,pre21,rec21,pre22,rec22,pre23,rec23,pre24,rec24,pre25,rec25,pre26,rec26,pre27,rec27,pre28,rec28,pre29,rec29,pre30,rec30,pre31,rec31,pre32,rec32,pre33,rec33,pre34,rec34,pre35,rec35,pre36,rec36,pre37,rec37,pre38,rec38
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.2,0.125,0.2,0.1111111111111111,0.2,0.1,0.2,0.09090909090909091,0.2,0.08333333333333333,0.2,0.07692307692307693,0.2,0.07142857142857142,0.2,0.13333333333333333,0.4,0.125,0.4,0.11764705882352941,0.4,0.1111111111111111,0.4,0.10526315789473684,0.4,0.15,0.6,0.14285714285714285,0.6,0.13636363636363635,0.6,0.13043478260869565,0.6,0.125,0.6,0.12,0.6,0.11538461538461539,0.6,0.1111111111111111,0.6,0.10714285714285714,0.6,0.10344827586206896,0.6,0.1,0.6,0.0967741935483871,0.6,0.09375,0.6,0.09090909090909091,0.6,0.08823529411764706,0.6,0.08571428571428572,0.6,0.08333333333333333,0.6,0.08108108108108109,0.6,0.07894736842105263,0.6
11,1.0,0.14285714285714285,0.5,0.14285714285714285,0.3333333333333333,0.14285714285714285,0.25,0.14285714285714285,0.2,0.14285714285714285,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.375,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.3,0.42857142857142855,0.2727272727272727,0.42857142857142855,0.3333333333333333,0.5714285714285714,0.3076923076923077,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.26666666666666666,0.5714285714285714,0.25,0.5714285714285714,0.23529411764705882,0.5714285714285714,0.2222222222222222,0.5714285714285714,0.21052631578947367,0.5714285714285714,0.2,0.5714285714285714,0.19047619047619047,0.5714285714285714,0.18181818181818182,0.5714285714285714,0.17391304347826086,0.5714285714285714,0.16666666666666666,0.5714285714285714,0.16,0.5714285714285714,0.15384615384615385,0.5714285714285714,0.14814814814814814,0.5714285714285714,0.14285714285714285,0.5714285714285714,0.13793103448275862,0.5714285714285714,0.13333333333333333,0.5714285714285714,0.12903225806451613,0.5714285714285714,0.125,0.5714285714285714,0.12121212121212122,0.5714285714285714,0.11764705882352941,0.5714285714285714,0.11428571428571428,0.5714285714285714,0.1111111111111111,0.5714285714285714,0.10810810810810811,0.5714285714285714,0.10526315789473684,0.5714285714285714
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.3333333333333333,0.07142857142857142,0.3333333333333333,0.06666666666666667,0.3333333333333333,0.0625,0.3333333333333333,0.058823529411764705,0.3333333333333333,0.05555555555555555,0.3333333333333333,0.05263157894736842,0.3333333333333333,0.05,0.3333333333333333,0.047619047619047616,0.3333333333333333,0.045454545454545456,0.3333333333333333,0.043478260869565216,0.3333333333333333,0.041666666666666664,0.3333333333333333,0.04,0.3333333333333333,0.038461538461538464,0.3333333333333333,0.037037037037037035,0.3333333333333333,0.03571428571428571,0.3333333333333333,0.034482758620689655,0.3333333333333333,0.03333333333333333,0.3333333333333333,0.03225806451612903,0.3333333333333333,0.03125,0.3333333333333333,0.030303030303030304,0.3333333333333333,0.029411764705882353,0.3333333333333333,0.02857142857142857,0.3333333333333333,0.027777777777777776,0.3333333333333333,0.02702702702702703,0.3333333333333333,0.02631578947368421,0.3333333333333333
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.06666666666666667,0.16666666666666666,0.06666666666666667,0.2857142857142857,0.13333333333333333,0.375,0.2,0.3333333333333333,0.2,0.3,0.2,0.36363636363636365,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.38461538461538464,0.3333333333333333,0.42857142857142855,0.4,0.4666666666666667,0.4666666666666667,0.4375,0.4666666666666667,0.47058823529411764,0.5333333333333333,0.4444444444444444,0.5333333333333333,0.47368421052631576,0.6,0.45,0.6,0.42857142857142855,0.6,0.4090909090909091,0.6,0.391304347826087,0.6,0.375,0.6,0.36,0.6,0.34615384615384615,0.6,0.3333333333333333,0.6,0.32142857142857145,0.6,0.3103448275862069,0.6,0.3,0.6,0.2903225806451613,0.6,0.28125,0.6,0.2727272727272727,0.6,0.2647058823529412,0.6,0.2571428571428571,0.6,0.25,0.6,0.24324324324324326,0.6,0.23684210526315788,0.6
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.5,0.05263157894736842,0.5,0.05,0.5,0.047619047619047616,0.5,0.045454545454545456,0.5,0.043478260869565216,0.5,0.041666666666666664,0.5,0.04,0.5,0.038461538461538464,0.5,0.037037037037037035,0.5,0.03571428571428571,0.5,0.034482758620689655,0.5,0.03333333333333333,0.5,0.03225806451612903,0.5,0.03125,0.5,0.030303030303030304,0.5,0.029411764705882353,0.5,0.02857142857142857,0.5,0.027777777777777776,0.5,0.02702702702702703,0.5,0.02631578947368421,0.5
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.16666666666666666,0.5,0.14285714285714285,0.5,0.125,0.5,0.2222222222222222,1.0,0.2,1.0,0.18181818181818182,1.0,0.16666666666666666,1.0,0.15384615384615385,1.0,0.14285714285714285,1.0,0.13333333333333333,1.0,0.125,1.0,0.11764705882352941,1.0,0.1111111111111111,1.0,0.10526315789473684,1.0,0.1,1.0,0.09523809523809523,1.0,0.09090909090909091,1.0,0.08695652173913043,1.0,0.08333333333333333,1.0,0.08,1.0,0.07692307692307693,1.0,0.07407407407407407,1.0,0.07142857142857142,1.0,0.06896551724137931,1.0,0.06666666666666667,1.0,0.06451612903225806,1.0,0.0625,1.0,0.06060606060606061,1.0,0.058823529411764705,1.0,0.05714285714285714,1.0,0.05555555555555555,1.0,0.05405405405405406,1.0,0.05263157894736842,1.0
21,1.0,0.125,1.0,0.25,1.0,0.375,0.75,0.375,0.8,0.5,0.6666666666666666,0.5,0.5714285714285714,0.5,0.625,0.625,0.5555555555555556,0.625,0.5,0.625,0.5454545454545454,0.75,0.5,0.75,0.46153846153846156,0.75,0.42857142857142855,0.75,0.4,0.75,0.375,0.75,0.35294117647058826,0.75,0.3333333333333333,0.75,0.3157894736842105,0.75,0.3,0.75,0.2857142857142857,0.75,0.2727272727272727,0.75,0.2608695652173913,0.75,0.25,0.75,0.24,0.75,0.23076923076923078,0.75,0.2222222222222222,0.75,0.21428571428571427,0.75,0.20689655172413793,0.75,0.2,0.75,0.1935483870967742,0.75,0.1875,0.75,0.18181818181818182,0.75,0.17647058823529413,0.75,0.17142857142857143,0.75,0.16666666666666666,0.75,0.16216216216216217,0.75,0.15789473684210525,0.75
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,1.0,0.05555555555555555,1.0,0.1111111111111111,0.6666666666666666,0.1111111111111111,0.5,0.1111111111111111,0.6,0.16666666666666666,0.6666666666666666,0.2222222222222222,0.7142857142857143,0.2777777777777778,0.75,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.7,0.3888888888888889,0.6363636363636364,0.3888888888888889,0.5833333333333334,0.3888888888888889,0.5384615384615384,0.3888888888888889,0.5714285714285714,0.4444444444444444,0.6,0.5,0.5625,0.5,0.5882352941176471,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5789473684210527,0.6111111111111112,0.55,0.6111111111111112,0.5238095238095238,0.6111111111111112,0.5,0.6111111111111112,0.4782608695652174,0.6111111111111112,0.4583333333333333,0.6111111111111112,0.44,0.6111111111111112,0.4230769230769231,0.6111111111111112,0.4074074074074074,0.6111111111111112,0.39285714285714285,0.6111111111111112,0.3793103448275862,0.6111111111111112,0.36666666666666664,0.6111111111111112,0.3548387096774194,0.6111111111111112,0.34375,0.6111111111111112,0.3333333333333333,0.6111111111111112,0.3235294117647059,0.6111111111111112,0.3142857142857143,0.6111111111111112,0.3055555555555556,0.6111111111111112,0.2972972972972973,0.6111111111111112,0.2894736842105263,0.6111111111111112
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,1.0,0.07692307692307693,0.5,0.07692307692307693,0.6666666666666666,0.15384615384615385,0.5,0.15384615384615385,0.4,0.15384615384615385,0.5,0.23076923076923078,0.5714285714285714,0.3076923076923077,0.625,0.38461538461538464,0.6666666666666666,0.46153846153846156,0.6,0.46153846153846156,0.5454545454545454,0.46153846153846156,0.5,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.5,0.5384615384615384,0.5333333333333333,0.6153846153846154,0.5,0.6153846153846154,0.47058823529411764,0.6153846153846154,0.4444444444444444,0.6153846153846154,0.42105263157894735,0.6153846153846154,0.4,0.6153846153846154,0.38095238095238093,0.6153846153846154,0.36363636363636365,0.6153846153846154,0.34782608695652173,0.6153846153846154,0.3333333333333333,0.6153846153846154,0.32,0.6153846153846154,0.3076923076923077,0.6153846153846154,0.2962962962962963,0.6153846153846154,0.2857142857142857,0.6153846153846154,0.27586206896551724,0.6153846153846154,0.26666666666666666,0.6153846153846154,0.25806451612903225,0.6153846153846154,0.25,0.6153846153846154,0.24242424242424243,0.6153846153846154,0.23529411764705882,0.6153846153846154,0.22857142857142856,0.6153846153846154,0.2222222222222222,0.6153846153846154,0.21621621621621623,0.6153846153846154,0.21052631578947367,0.6153846153846154
27,0.0,0.0,0.0,0.0,0.3333333333333333,0.07692307692307693,0.25,0.07692307692307693,0.2,0.07692307692307693,0.16666666666666666,0.07692307692307693,0.14285714285714285,0.07692307692307693,0.125,0.07692307692307693,0.1111111111111111,0.07692307692307693,0.2,0.15384615384615385,0.18181818181818182,0.15384615384615385,0.16666666666666666,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.21428571428571427,0.23076923076923078,0.26666666666666666,0.3076923076923077,0.25,0.3076923076923077,0.29411764705882354,0.38461538461538464,0.2777777777777778,0.38461538461538464,0.2631578947368421,0.38461538461538464,0.3,0.46153846153846156,0.2857142857142857,0.46153846153846156,0.2727272727272727,0.46153846153846156,0.2608695652173913,0.46153846153846156,0.25,0.46153846153846156,0.24,0.46153846153846156,0.23076923076923078,0.46153846153846156,0.2222222222222222,0.46153846153846156,0.21428571428571427,0.46153846153846156,0.20689655172413793,0.46153846153846156,0.2,0.46153846153846156,0.1935483870967742,0.46153846153846156,0.1875,0.46153846153846156,0.18181818181818182,0.46153846153846156,0.17647058823529413,0.46153846153846156,0.17142857142857143,0.46153846153846156,0.16666666666666666,0.46153846153846156,0.16216216216216217,0.46153846153846156,0.15789473684210525,0.46153846153846156
28,0.0,0.0,0.5,0.25,0.6666666666666666,0.5,0.5,0.5,0.4,0.5,0.5,0.75,0.42857142857142855,0.75,0.375,0.75,0.3333333333333333,0.75,0.3,0.75,0.2727272727272727,0.75,0.25,0.75,0.23076923076923078,0.75,0.21428571428571427,0.75,0.2,0.75,0.1875,0.75,0.17647058823529413,0.75,0.16666666666666666,0.75,0.15789473684210525,0.75,0.15,0.75,0.14285714285714285,0.75,0.13636363636363635,0.75,0.13043478260869565,0.75,0.125,0.75,0.12,0.75,0.11538461538461539,0.75,0.1111111111111111,0.75,0.10714285714285714,0.75,0.10344827586206896,0.75,0.1,0.75,0.0967741935483871,0.75,0.09375,0.75,0.09090909090909091,0.75,0.08823529411764706,0.75,0.08571428571428572,0.75,0.08333333333333333,0.75,0.08108108108108109,0.75,0.07894736842105263,0.75
29,1.0,0.06666666666666667,1.0,0.13333333333333333,1.0,0.2,1.0,0.26666666666666666,1.0,0.3333333333333333,1.0,0.4,0.8571428571428571,0.4,0.75,0.4,0.6666666666666666,0.4,0.7,0.4666666666666667,0.6363636363636364,0.4666666666666667,0.6666666666666666,0.5333333333333333,0.6923076923076923,0.6,0.6428571428571429,0.6,0.6666666666666666,0.6666666666666666,0.625,0.6666666666666666,0.6470588235294118,0.7333333333333333,0.6111111111111112,0.7333333333333333,0.631578947368421,0.8,0.6,0.8,0.5714285714285714,0.8,0.5454545454545454,0.8,0.5217391304347826,0.8,0.5,0.8,0.48,0.8,0.46153846153846156,0.8,0.4444444444444444,0.8,0.42857142857142855,0.8,0.41379310344827586,0.8,0.4,0.8,0.3870967741935484,0.8,0.375,0.8,0.36363636363636365,0.8,0.35294117647058826,0.8,0.34285714285714286,0.8,0.3333333333333333,0.8,0.32432432432432434,0.8,0.3157894736842105,0.8
